gene_id	TF	symbol	TF_id
1654	IRF2	DDX3X	3660
1808	IRF2	DPYSL2	3660
63901	IRF2	FAM111A	3660
10144	IRF2	FAM13A	3660
2175	IRF2	FANCA	3660
2323	IRF2	FLT3LG	3660
2332	IRF2	FMR1	3660
27086	IRF2	FOXP1	3660
2549	IRF2	GAB1	3660
2585	IRF2	GALK2	3660
60313	IRF2	GPBP1L1	3660
3185	IRF2	HNRNPF	3660
3213	IRF2	HOXB3	3660
3437	IRF2	IFIT3	3660
64375	IRF2	IKZF4	3660
3601	IRF2	IL15RA	3660
3554	IRF2	IL1R1	3660
3565	IRF2	IL4	3660
3621	IRF2	ING1	3660
9636	IRF2	ISG15	3660
57563	IRF2	KLHL8	3660
4149	IRF2	MAX	3660
4192	IRF2	MDK	3660
4277	IRF2	MICB	3660
4780	IRF2	NFE2L2	3660
4782	IRF2	NFIC	3660
4784	IRF2	NFIX	3660
10392	IRF2	NOD1	3660
51667	IRF2	NUB1	3660
54625	IRF2	PARP14	3660
219988	IRF2	PATL1	3660
5187	IRF2	PER1	3660
5920	IRF2	PLAAT4	3660
55629	IRF2	PNRC2	3660
25865	IRF2	PRKD2	3660
5635	IRF2	PRPSAP1	3660
5757	IRF2	PTMA	3660
5782	IRF2	PTPN12	3660
54778	IRF2	RNF111	3660
10509	IRF2	SEMA4B	3660
54910	IRF2	SEMA4C	3660
79751	IRF2	SLC25A22	3660
8651	IRF2	SOCS1	3660
93349	IRF2	SP140L	3660
55133	IRF2	SRBD1	3660
6480	IRF2	ST6GAL1	3660
6886	IRF2	TAL1	3660
54906	IRF2	TASOR2	3660
7050	IRF2	TGIF1	3660
7323	IRF2	UBE2D3	3660
9246	IRF2	UBE2L6	3660
23304	IRF2	UBR2	3660
54663	IRF2	WDR74	3660
56829	IRF2	ZC3HAV1	3660
9839	IRF2	ZEB2	3660
7538	IRF2	ZFP36	3660
58500	IRF2	ZNF250	3660
84924	IRF2	ZNF566	3660
81931	IRF2	ZNF93	3660
3439	IRF3	IFNA1	3661
3665	IRF3	IRF7	3661
5813	IRF3	PURA	3661
10347	IRF3	ABCA7	3661
140564	IRF3	APOBEC3D	3661
200316	IRF3	APOBEC3F	3661
23457	IRF3	ABCB9	3661
11057	IRF3	ABHD2	3661
26993	IRF3	AKAP8L	3661
200539	IRF3	ANKRD23	3661
27350	IRF3	APOBEC3C	3661
60489	IRF3	APOBEC3G	3661
339231	IRF3	ARL16	3661
29086	IRF3	BABAM1	3661
54828	IRF3	BCAS3	3661
684	IRF3	BST2	3661
729440	IRF3	CCDC61	3661
6352	IRF3	CCL5	3661
83461	IRF3	CDCA3	3661
22994	IRF3	CEP131	3661
1198	IRF3	CLK3	3661
4849	IRF3	CNOT3	3661
10695	IRF3	CNPY3	3661
57585	IRF3	CRAMP1	3661
148327	IRF3	CREB3L4	3661
9266	IRF3	CYTH2	3661
90379	IRF3	DCAF15	3661
10212	IRF3	DDX39A	3661
2068	IRF3	ERCC2	3661
26261	IRF3	FBXO24	3661
3607	IRF3	FOXK2	3661
113263	IRF3	GLCCI1	3661
56927	IRF3	GPR108	3661
9328	IRF3	GTF3C5	3661
8225	IRF3	GTPBP6	3661
3017	IRF3	H2BC5	3661
9146	IRF3	HGS	3661
282618	IRF3	IFNL1	3661
8514	IRF3	KCNAB2	3661
653319	IRF3	KIAA0895L	3661
387893	IRF3	KMT5A	3661
84787	IRF3	KMT5C	3661
55716	IRF3	LMBR1L	3661
201255	IRF3	LRRC45	3661
9862	IRF3	MED24	3661
4597	IRF3	MVD	3661
26502	IRF3	NARF	3661
10101	IRF3	NUBP2	3661
8106	IRF3	PABPN1	3661
29085	IRF3	PHPT1	3661
26121	IRF3	PRPF31	3661
9230	IRF3	RAB11B	3661
53916	IRF3	RAB4B	3661
5989	IRF3	RFX1	3661
114822	IRF3	RHPN1	3661
6142	IRF3	RPL18A	3661
81858	IRF3	SHARPIN	3661
81894	IRF3	SLC25A28	3661
6929	IRF3	TCF3	3661
146705	IRF3	TEPSIN	3661
54958	IRF3	TMEM160	3661
54929	IRF3	TMEM161A	3661
9772	IRF3	TMEM94	3661
53373	IRF3	TPCN1	3661
7186	IRF3	TRAF2	3661
7297	IRF3	TYK2	3661
23559	IRF3	WBP1	3661
7517	IRF3	XRCC3	3661
64763	IRF3	ZNF574	3661
51058	IRF3	ZNF691	3661
285971	IRF3	ZNF775	3661
284459	IRF3	ZNF875	3661
640	IRF4	BLK	3662
8837	IRF4	CFLAR	3662
4261	IRF4	CIITA	3662
2000	IRF4	ELF4	3662
83416	IRF4	FCRL5	3662
3695	IRF4	ITGB7	3662
4299	IRF4	AFF1	3662
23382	IRF4	AHCYL2	3662
83478	IRF4	ARHGAP24	3662
831	IRF4	CAST	3662
440193	IRF4	CCDC88C	3662
9425	IRF4	CDYL	3662
1501	IRF4	CTNND2	3662
1075	IRF4	CTSC	3662
9267	IRF4	CYTH1	3662
9595	IRF4	CYTIP	3662
1608	IRF4	DGKG	3662
129563	IRF4	DIS3L2	3662
55619	IRF4	DOCK10	3662
1838	IRF4	DTNB	3662
9844	IRF4	ELMO1	3662
2081	IRF4	ERN1	3662
2665	IRF4	GDI2	3662
65983	IRF4	GRAMD2B	3662
3480	IRF4	IGF1R	3662
10320	IRF4	IKZF1	3662
22806	IRF4	IKZF3	3662
3716	IRF4	JAK1	3662
3720	IRF4	JARID2	3662
8997	IRF4	KALRN	3662
84541	IRF4	KBTBD8	3662
89857	IRF4	KLHL6	3662
8844	IRF4	KSR1	3662
4026	IRF4	LPP	3662
11343	IRF4	MGLL	3662
64332	IRF4	NFKBIZ	3662
116496	IRF4	NIBAN1	3662
84166	IRF4	NLRC5	3662
26031	IRF4	OSBPL3	3662
5087	IRF4	PBX1	3662
79834	IRF4	PEAK1	3662
63895	IRF4	PIEZO2	3662
118788	IRF4	PIK3AP1	3662
10154	IRF4	PLXNC1	3662
5450	IRF4	POU2AF1	3662
5527	IRF4	PPP2R5C	3662
2185	IRF4	PTK2B	3662
9910	IRF4	RABGAP1L	3662
51735	IRF4	RAPGEF6	3662
399	IRF4	RHOH	3662
57142	IRF4	RTN4	3662
23034	IRF4	SAMD4A	3662
57823	IRF4	SLAMF7	3662
6595	IRF4	SMARCA2	3662
23293	IRF4	SMG6	3662
10580	IRF4	SORBS1	3662
6653	IRF4	SORL1	3662
6672	IRF4	SP100	3662
11262	IRF4	SP140	3662
6925	IRF4	TCF4	3662
57451	IRF4	TENM2	3662
26011	IRF4	TENM4	3662
51061	IRF4	TXNDC11	3662
6935	IRF4	ZEB1	3662
22891	IRF4	ZNF365	3662
3437	IRF9	IFIT3	10379
246778	IRF9	IL27	10379
3665	IRF9	IRF7	10379
5371	IRF9	PML	10379
103	IRF9	ADAR	10379
9636	IRF9	ISG15	10379
8844	IRF9	KSR1	10379
4599	IRF9	MX1	10379
4939	IRF9	OAS2	10379
4940	IRF9	OAS3	10379
91543	IRF9	RSAD2	10379
219285	IRF9	SAMD9L	10379
55509	JUN	BATF3	3725
6351	JUN	CCL4	3725
6352	JUN	CCL5	3725
960	JUN	CD44	3725
1026	JUN	CDKN1A	3725
1113	JUN	CHGA	3725
1437	JUN	CSF2	3725
1475	JUN	CSTA	3725
1514	JUN	CTSL	3725
1583	JUN	CYP11A1	3725
1588	JUN	CYP19A1	3725
1573	JUN	CYP2J2	3725
1956	JUN	EGFR	3725
2006	JUN	ELN	3725
2114	JUN	ETS2	3725
356	JUN	FASLG	3725
2353	JUN	FOS	3725
2729	JUN	GCLC	3725
2697	JUN	GJA1	3725
2798	JUN	GNRHR	3725
3383	JUN	ICAM1	3725
51278	JUN	IER5	3725
3456	JUN	IFNB1	3725
3592	JUN	IL12A	3725
3553	JUN	IL1B	3725
3567	JUN	IL5	3725
3568	JUN	IL5RA	3725
3687	JUN	ITGAX	3725
3713	JUN	IVL	3725
3868	JUN	KRT16	3725
3929	JUN	LBP	3725
4144	JUN	MAT2A	3725
4256	JUN	MGP	3725
4321	JUN	MMP12	3725
9	JUN	NAT1	3725
4791	JUN	NFKB2	3725
4803	JUN	NGF	3725
4843	JUN	NOS2	3725
79400	JUN	NOX5	3725
4852	JUN	NPY	3725
1728	JUN	NQO1	3725
2908	JUN	NR3C1	3725
4914	JUN	NTRK1	3725
4922	JUN	NTS	3725
5021	JUN	OXTR	3725
5160	JUN	PDHA1	3725
5179	JUN	PENK	3725
5241	JUN	PGR	3725
5321	JUN	PLA2G4A	3725
5425	JUN	POLD2	3725
5465	JUN	PPARA	3725
5764	JUN	PTN	3725
5806	JUN	PTX3	3725
5971	JUN	RELB	3725
5972	JUN	REN	3725
6696	JUN	SPP1	3725
6698	JUN	SPRR1A	3725
6707	JUN	SPRR3	3725
3925	JUN	STMN1	3725
7031	JUN	TFF1	3725
7980	JUN	TFPI2	3725
7040	JUN	TGFB1	3725
7077	JUN	TIMP2	3725
8797	JUN	TNFRSF10A	3725
7295	JUN	TXN	3725
7412	JUN	VCAM1	3725
2277	JUN	VEGFD	3725
1029	JUNB	CDKN2A	3726
1191	JUNB	CLU	3726
1956	JUNB	EGFR	3726
3713	JUNB	IVL	3726
5743	JUNB	PTGS2	3726
5292	JUNB	PIM1	3726
4363	JUNB	ABCC1	3726
11214	JUNB	AKAP13	3726
272	JUNB	AMPD3	3726
26053	JUNB	AUTS2	3726
571	JUNB	BACH1	3726
8553	JUNB	BHLHE40	3726
151903	JUNB	CCDC12	3726
80790	JUNB	CMIP	3726
404093	JUNB	CUEDC1	3726
1756	JUNB	DMD	3726
1959	JUNB	EGR2	3726
10938	JUNB	EHD1	3726
26298	JUNB	EHF	3726
114827	JUNB	FHAD1	3726
8061	JUNB	FOSL1	3726
221937	JUNB	FOXK1	3726
2762	JUNB	GMDS	3726
2768	JUNB	GNA12	3726
51278	JUNB	IER5	3726
8997	JUNB	KALRN	3726
23254	JUNB	KAZN	3726
3778	JUNB	KCNMA1	3726
1316	JUNB	KLF6	3726
3987	JUNB	LIMS1	3726
4000	JUNB	LMNA	3726
9645	JUNB	MICAL2	3726
342538	JUNB	NACA2	3726
57142	JUNB	RTN4	3726
6397	JUNB	SEC14L1	3726
9467	JUNB	SH3BP5	3726
84561	JUNB	SLC12A8	3726
6595	JUNB	SMARCA2	3726
200734	JUNB	SPRED2	3726
57533	JUNB	TBC1D14	3726
7050	JUNB	TGIF1	3726
26230	JUNB	TIAM2	3726
7114	JUNB	TMSB4X	3726
23112	JUNB	TNRC6B	3726
7316	JUNB	UBC	3726
81552	JUNB	VOPP1	3726
25937	JUNB	WWTR1	3726
26137	JUNB	ZBTB20	3726
677	JUNB	ZFP36L1	3726
678	JUNB	ZFP36L2	3726
7764	JUNB	ZNF217	3726
1233	JUND	CCR4	3727
959	JUND	CD40LG	3727
1475	JUND	CSTA	3727
3562	JUND	IL3	3727
3685	JUND	ITGAV	3727
3690	JUND	ITGB3	3727
3713	JUND	IVL	3727
4322	JUND	MMP13	3727
4843	JUND	NOS2	3727
5329	JUND	PLAUR	3727
6659	JUND	SOX4	3727
7040	JUND	TGFB1	3727
54788	KDM5B	DNAJB12	10765
80790	KDM5B	CMIP	10765
1495	KDM5B	CTNNA1	10765
23002	KDM5B	DAAM1	10765
27086	KDM5B	FOXP1	10765
3720	KDM5B	JARID2	10765
3728	KDM5B	JUP	10765
10184	KDM5B	LHFPL2	10765
4627	KDM5B	MYH9	10765
8495	KDM5B	PPFIBP2	10765
84726	KDM5B	PRRC2B	10765
84440	KDM5B	RAB11FIP4	10765
6239	KDM5B	RREB1	10765
4088	KDM5B	SMAD3	10765
8871	KDM5B	SYNJ2	10765
7050	KDM5B	TGIF1	10765
9686	KDM5B	VGLL4	10765
3043	KLF1	HBB	10661
23762	KLF1	OSBP2	10661
60	KLF1	ACTB	10661
11033	KLF1	ADAP1	10661
375790	KLF1	AGRN	10661
79026	KLF1	AHNAK	10661
286	KLF1	ANK1	10661
23526	KLF1	ARHGAP45	10661
66005	KLF1	CHID1	10661
27013	KLF1	CNPPD1	10661
27151	KLF1	CPAMD8	10661
1508	KLF1	CTSB	10661
51162	KLF1	EGFL7	10661
51466	KLF1	EVL	10661
57666	KLF1	FBRSL1	10661
56834	KLF1	GPR137	10661
23338	KLF1	JADE2	10661
3783	KLF1	KCNN4	10661
23510	KLF1	KCTD2	10661
9903	KLF1	KLHL21	10661
8425	KLF1	LTBP4	10661
4066	KLF1	LYL1	10661
22983	KLF1	MAST1	10661
79778	KLF1	MICALL2	10661
65220	KLF1	NADK	10661
140688	KLF1	NOL4L	10661
4835	KLF1	NQO2	10661
5292	KLF1	PIM1	10661
5315	KLF1	PKM	10661
5339	KLF1	PLEC	10661
5524	KLF1	PTPA	10661
5866	KLF1	RAB3IL1	10661
5900	KLF1	RALGDS	10661
473	KLF1	RERE	10661
152006	KLF1	RNF38	10661
10801	KLF1	SEPTIN9	10661
259230	KLF1	SGMS1	10661
6452	KLF1	SH3BP2	10661
6521	KLF1	SLC4A1	10661
6533	KLF1	SLC6A6	10661
116841	KLF1	SNAP47	10661
10580	KLF1	SORBS1	10661
6710	KLF1	SPTB	10661
85439	KLF1	STON2	10661
57533	KLF1	TBC1D14	10661
6919	KLF1	TCEA2	10661
80146	KLF1	UXS1	10661
152002	KLF1	XXYLT1	10661
7534	KLF1	YWHAZ	10661
7538	KLF1	ZFP36	10661
92822	KLF1	ZNF276	10661
8943	KLF13	AP3D1	51621
8289	KLF13	ARID1A	51621
27106	KLF13	ARRDC2	51621
9114	KLF13	ATP6V0D1	51621
283149	KLF13	BCL9L	51621
3337	KLF13	DNAJB1	51621
24139	KLF13	EML2	51621
2067	KLF13	ERCC1	51621
2194	KLF13	FASN	51621
23149	KLF13	FCHO1	51621
2289	KLF13	FKBP5	51621
6624	KLF13	FSCN1	51621
79960	KLF13	JADE1	51621
9903	KLF13	KLHL21	51621
8425	KLF13	LTBP4	51621
3340	KLF13	NDST1	51621
4782	KLF13	NFIC	51621
4946	KLF13	OAZ1	51621
23761	KLF13	PISD	51621
5316	KLF13	PKNOX1	51621
5339	KLF13	PLEC	51621
53635	KLF13	PTOV1	51621
10411	KLF13	RAPGEF3	51621
92241	KLF13	RCSD1	51621
5978	KLF13	REST	51621
148398	KLF13	SAMD11	51621
10801	KLF13	SEPTIN9	51621
6510	KLF13	SLC1A5	51621
29886	KLF13	SNX8	51621
57533	KLF13	TBC1D14	51621
7301	KLF13	TYRO3	51621
120	KLF3	ADD3	51274
394	KLF3	ARHGAP5	51274
22903	KLF3	BTBD3	51274
57685	KLF3	CACHD1	51274
831	KLF3	CAST	51274
55970	KLF3	GNG12	51274
3775	KLF3	KCNK1	51274
2122	KLF3	MECOM	51274
4644	KLF3	MYO5A	51274
55342	KLF3	STRBP	51274
29091	KLF3	STXBP6	51274
7204	KLF3	TRIO	51274
23554	KLF3	TSPAN12	51274
467	KLF4	ATF3	9314
332	KLF4	BIRC5	9314
999	KLF4	CDH1	9314
3909	KLF4	LAMA3	9314
79923	KLF4	NANOG	9314
5214	KLF4	PFKP	9314
5914	KLF4	RARA	9314
7056	KLF4	THBD	9314
7421	KLF4	VDR	9314
2194	KLF5	FASN	688
9982	KLF5	FGFBP1	688
4851	KLF5	NOTCH1	688
94234	KLF5	FOXQ1	688
3728	KLF5	JUP	688
3914	KLF5	LAMB3	688
5753	KLF5	PTK6	688
87	KLF5	ACTN1	688
11033	KLF5	ADAP1	688
375790	KLF5	AGRN	688
113146	KLF5	AHNAK2	688
224	KLF5	ALDH3A2	688
81693	KLF5	AMN	688
302	KLF5	ANXA2	688
10331	KLF5	B3GNT3	688
55971	KLF5	BAIAP2L1	688
124583	KLF5	CANT1	688
928	KLF5	CD9	688
1153	KLF5	CIRBP	688
1364	KLF5	CLDN4	688
1284	KLF5	COL4A2	688
79934	KLF5	COQ8B	688
55057	KLF5	CRYBG2	688
1609	KLF5	DGKQ	688
1729	KLF5	DIAPH1	688
1855	KLF5	DVL1	688
1889	KLF5	ECE1	688
1999	KLF5	ELF3	688
1969	KLF5	EPHA2	688
2064	KLF5	ERBB2	688
80004	KLF5	ESRP2	688
79152	KLF5	FA2H	688
56834	KLF5	GPR137	688
9052	KLF5	GPRC5A	688
2879	KLF5	GPX4	688
3783	KLF5	KCNN4	688
57648	KLF5	KIAA1522	688
3856	KLF5	KRT8	688
3958	KLF5	LGALS3	688
3993	KLF5	LLGL2	688
222484	KLF5	LNX2	688
51599	KLF5	LSR	688
4054	KLF5	LTBP3	688
8425	KLF5	LTBP4	688
84331	KLF5	MCRIP2	688
142678	KLF5	MIB2	688
90007	KLF5	MIDN	688
126353	KLF5	MISP	688
2872	KLF5	MKNK2	688
79784	KLF5	MYH14	688
4641	KLF5	MYO1C	688
4645	KLF5	MYO5B	688
4780	KLF5	NFE2L2	688
140688	KLF5	NOL4L	688
5339	KLF5	PLEC	688
5493	KLF5	PPL	688
10848	KLF5	PPP1R13L	688
5590	KLF5	PRKCZ	688
5727	KLF5	PTCH1	688
8766	KLF5	RAB11A	688
80223	KLF5	RAB11FIP1	688
5900	KLF5	RALGDS	688
54502	KLF5	RBM47	688
6256	KLF5	RXRA	688
140576	KLF5	S100A16	688
6337	KLF5	SCNN1A	688
6382	KLF5	SDC1	688
10045	KLF5	SH2D3A	688
6513	KLF5	SLC2A1	688
55652	KLF5	SLC48A1	688
84501	KLF5	SPIRE2	688
6720	KLF5	SREBF1	688
6804	KLF5	STX1A	688
6929	KLF5	TCF3	688
9524	KLF5	TECR	688
27134	KLF5	TJP3	688
23650	KLF5	TRIM29	688
23286	KLF5	WWC1	688
7534	KLF5	YWHAZ	688
201501	KLF5	ZBTB7C	688
7764	KLF5	ZNF217	688
467	KLF6	ATF3	1316
23604	KLF6	DAPK2	1316
4318	KLF6	MMP9	1316
999	KLF6	CDH1	1316
3480	KLF6	IGF1R	1316
87	KLF6	ACTN1	1316
302	KLF6	ANXA2	1316
374	KLF6	AREG	1316
84159	KLF6	ARID5B	1316
50807	KLF6	ASAP1	1316
7461	KLF6	CLIP2	1316
56998	KLF6	CTNNBIP1	1316
11221	KLF6	DUSP10	1316
10938	KLF6	EHD1	1316
2059	KLF6	EPS8	1316
54206	KLF6	ERRFI1	1316
2113	KLF6	ETS1	1316
2114	KLF6	ETS2	1316
199990	KLF6	FAAP20	1316
51278	KLF6	IER5	1316
3659	KLF6	IRF1	1316
3688	KLF6	ITGB1	1316
3949	KLF6	LDLR	1316
10184	KLF6	LHFPL2	1316
4000	KLF6	LMNA	1316
9208	KLF6	LRRFIP1	1316
8425	KLF6	LTBP4	1316
23499	KLF6	MACF1	1316
124540	KLF6	MSI2	1316
4627	KLF6	MYH9	1316
4739	KLF6	NEDD9	1316
5339	KLF6	PLEC	1316
7803	KLF6	PTP4A1	1316
10616	KLF6	RBCK1	1316
390	KLF6	RND3	1316
10801	KLF6	SEPTIN9	1316
6452	KLF6	SH3BP2	1316
23677	KLF6	SH3BP4	1316
57630	KLF6	SH3RF1	1316
6720	KLF6	SREBF1	1316
6867	KLF6	TACC1	1316
9524	KLF6	TECR	1316
81619	KLF6	TSPAN14	1316
81671	KLF6	VMP1	1316
7466	KLF6	WFS1	1316
25937	KLF6	WWTR1	1316
152002	KLF6	XXYLT1	1316
677	KLF6	ZFP36L1	1316
678	KLF6	ZFP36L2	1316
87	KLF9	ACTN1	687
60312	KLF9	AFAP1	687
375790	KLF9	AGRN	687
271	KLF9	AMPD2	687
323	KLF9	APBB2	687
9181	KLF9	ARHGEF2	687
84159	KLF9	ARID5B	687
79058	KLF9	ASPSCR1	687
9564	KLF9	BCAR1	687
57685	KLF9	CACHD1	687
80125	KLF9	CCDC33	687
80790	KLF9	CMIP	687
8525	KLF9	DGKZ	687
1889	KLF9	ECE1	687
1956	KLF9	EGFR	687
2049	KLF9	EPHB3	687
2050	KLF9	EPHB4	687
23149	KLF9	FCHO1	687
2261	KLF9	FGFR3	687
2309	KLF9	FOXO3	687
2534	KLF9	FYN	687
51704	KLF9	GPRC5B	687
2934	KLF9	GSN	687
59269	KLF9	HIVEP3	687
3241	KLF9	HPCAL1	687
126917	KLF9	IFFO2	687
9922	KLF9	IQSEC1	687
23338	KLF9	JADE2	687
57648	KLF9	KIAA1522	687
3955	KLF9	LFNG	687
23499	KLF9	MACF1	687
7975	KLF9	MAFK	687
51586	KLF9	MED15	687
4209	KLF9	MEF2D	687
65220	KLF9	NADK	687
9612	KLF9	NCOR2	687
23413	KLF9	NCS1	687
4773	KLF9	NFATC2	687
4782	KLF9	NFIC	687
54039	KLF9	PCBP3	687
5187	KLF9	PER1	687
1912	KLF9	PHC2	687
23187	KLF9	PHLDB1	687
5315	KLF9	PKM	687
5339	KLF9	PLEC	687
5447	KLF9	POR	687
5454	KLF9	POU3F2	687
84440	KLF9	RAB11FIP4	687
5909	KLF9	RAP1GAP	687
6002	KLF9	RGS12	687
6256	KLF9	RXRA	687
148398	KLF9	SAMD11	687
23328	KLF9	SASH1	687
6397	KLF9	SEC14L1	687
6452	KLF9	SH3BP2	687
30011	KLF9	SH3KBP1	687
54436	KLF9	SH3TC1	687
357	KLF9	SHROOM2	687
6522	KLF9	SLC4A2	687
8871	KLF9	SYNJ2	687
6867	KLF9	TACC1	687
57465	KLF9	TBC1D24	687
10188	KLF9	TNK2	687
7145	KLF9	TNS1	687
23371	KLF9	TNS2	687
11078	KLF9	TRIOBP	687
1831	KLF9	TSC22D3	687
7410	KLF9	VAV2	687
1027	KMT2A	CDKN1B	4297
2296	KMT2A	FOXC1	4297
2303	KMT2A	FOXC2	4297
3198	KMT2A	HOXA1	4297
3206	KMT2A	HOXA10	4297
3207	KMT2A	HOXA11	4297
3209	KMT2A	HOXA13	4297
3204	KMT2A	HOXA7	4297
3205	KMT2A	HOXA9	4297
3224	KMT2A	HOXC8	4297
4211	KMT2A	MEIS1	4297
367	LEF1	AR	51176
332	LEF1	BIRC5	51176
6354	LEF1	CCL7	51176
595	LEF1	CCND1	51176
912	LEF1	CD1D	51176
1044	LEF1	CDX1	51176
9075	LEF1	CLDN2	51176
1638	LEF1	DCT	51176
1832	LEF1	DSP	51176
1896	LEF1	EDA	51176
1991	LEF1	ELANE	51176
26292	LEF1	MYCBP	51176
4897	LEF1	NRCAM	51176
4907	LEF1	NT5E	51176
5897	LEF1	RAG2	51176
6591	LEF1	SNAI2	51176
6862	LEF1	TBXT	51176
6929	LEF1	TCF3	51176
23284	LHX2	ADGRL3	9355
595	LHX2	CCND1	9355
5218	LHX2	CDK14	9355
56776	LHX2	FMN2	9355
169792	LHX2	GLIS3	9355
4281	LHX2	MID1	9355
4286	LHX2	MITF	9355
55553	LHX2	SOX6	9355
26137	LHX2	ZBTB20	9355
57507	LHX2	ZNF608	9355
2078	LYL1	ERG	4066
863	LYL1	CBFA2T3	4066
51162	LYL1	EGFL7	4066
2185	LYL1	PTK2B	4066
58504	LYL1	ARHGAP22	4066
9938	LYL1	ARHGAP25	4066
9181	LYL1	ARHGEF2	4066
390790	LYL1	ARL5C	4066
274	LYL1	BIN1	4066
775	LYL1	CACNA1C	4066
93589	LYL1	CACNA2D4	4066
440193	LYL1	CCDC88C	4066
83605	LYL1	CCM2	4066
896	LYL1	CCND3	4066
947	LYL1	CD34	4066
963	LYL1	CD53	4066
55501	LYL1	CHST12	4066
7461	LYL1	CLIP2	4066
1240	LYL1	CMKLR1	4066
112616	LYL1	CMTM7	4066
1436	LYL1	CSF1R	4066
1445	LYL1	CSK	4066
404093	LYL1	CUEDC1	4066
1536	LYL1	CYBB	4066
27128	LYL1	CYTH4	4066
8525	LYL1	DGKZ	4066
54920	LYL1	DUS2	4066
8291	LYL1	DYSF	4066
9844	LYL1	ELMO1	4066
286336	LYL1	FAM78A	4066
55711	LYL1	FAR2	4066
91010	LYL1	FMNL3	4066
54331	LYL1	GNG2	4066
156	LYL1	GRK2	4066
2995	LYL1	GYPC	4066
9759	LYL1	HDAC4	4066
3087	LYL1	HHEX	4066
59269	LYL1	HIVEP3	4066
3142	LYL1	HLX	4066
3241	LYL1	HPCAL1	4066
10320	LYL1	IKZF1	4066
3635	LYL1	INPP5D	4066
10788	LYL1	IQGAP2	4066
3689	LYL1	ITGB2	4066
8514	LYL1	KCNAB2	4066
3783	LYL1	KCNN4	4066
115207	LYL1	KCTD12	4066
7805	LYL1	LAPTM5	4066
4005	LYL1	LMO2	4066
8379	LYL1	MAD1L1	4066
197370	LYL1	NSMCE1	4066
91523	LYL1	PCED1B	4066
5294	LYL1	PIK3CG	4066
5336	LYL1	PLCG2	4066
23646	LYL1	PLD3	4066
5339	LYL1	PLEC	4066
51177	LYL1	PLEKHO1	4066
5362	LYL1	PLXNA2	4066
84687	LYL1	PPP1R9B	4066
84106	LYL1	PRAM1	4066
57580	LYL1	PREX1	4066
55615	LYL1	PRR5	4066
79899	LYL1	PRR5L	4066
326624	LYL1	RAB37	4066
5880	LYL1	RAC2	4066
79890	LYL1	RIN3	4066
54440	LYL1	SASH3	4066
10019	LYL1	SH2B3	4066
83442	LYL1	SH3BGRL3	4066
30011	LYL1	SH3KBP1	4066
6494	LYL1	SIPA1	4066
6483	LYL1	ST3GAL2	4066
6480	LYL1	ST6GAL1	4066
23166	LYL1	STAB1	4066
6793	LYL1	STK10	4066
134957	LYL1	STXBP5	4066
6886	LYL1	TAL1	4066
11322	LYL1	TMC6	4066
25816	LYL1	TNFAIP8	4066
7226	LYL1	TRPM2	4066
201294	LYL1	UNC13D	4066
7409	LYL1	VAV1	4066
55187	LYL1	VPS13D	4066
64115	LYL1	VSIR	4066
3565	MAF	IL4	4094
3906	MAF	LALBA	4094
23150	MAF	FRMD4B	4094
3559	MAF	IL2RA	4094
3566	MAF	IL4R	4094
9938	MAF	ARHGAP25	4094
50650	MAF	ARHGEF3	4094
10123	MAF	ARL4C	4094
23476	MAF	BRD4	4094
9267	MAF	CYTH1	4094
27128	MAF	CYTH4	4094
55619	MAF	DOCK10	4094
286336	MAF	FAM78A	4094
89846	MAF	FGD3	4094
221937	MAF	FOXK1	4094
130589	MAF	GALM	4094
23151	MAF	GRAMD4	4094
51176	MAF	LEF1	4094
4054	MAF	LTBP3	4094
7786	MAF	MAP3K12	4094
9020	MAF	MAP3K14	4094
140688	MAF	NOL4L	4094
26031	MAF	OSBPL3	4094
5144	MAF	PDE4D	4094
9051	MAF	PSTPIP1	4094
6001	MAF	RGS10	4094
79567	MAF	RIPOR1	4094
94081	MAF	SFXN1	4094
9467	MAF	SH3BP5	4094
30011	MAF	SH3KBP1	4094
54436	MAF	SH3TC1	4094
4088	MAF	SMAD3	4094
10417	MAF	SPON2	4094
23166	MAF	STAB1	4094
57533	MAF	TBC1D14	4094
9524	MAF	TECR	4094
7114	MAF	TMSB4X	4094
29940	MAFB	DSE	9935
57533	MAFB	TBC1D14	9935
9509	MAFB	ADAMTS2	9935
11214	MAFB	AKAP13	9935
26057	MAFB	ANKRD17	9935
323	MAFB	APBB2	9935
55198	MAFB	APPL2	9935
83478	MAFB	ARHGAP24	9935
776	MAFB	CACNA1D	9935
55799	MAFB	CACNA2D3	9935
79745	MAFB	CLIP4	9935
80315	MAFB	CPEB4	9935
23002	MAFB	DAAM1	9935
22982	MAFB	DIP2C	9935
9732	MAFB	DOCK4	9935
667	MAFB	DST	9935
1837	MAFB	DTNA	9935
9844	MAFB	ELMO1	9935
2317	MAFB	FLNB	9935
342184	MAFB	FMN1	9935
9759	MAFB	HDAC4	9935
221037	MAFB	JMJD1C	9935
10242	MAFB	KCNMB2	9935
687	MAFB	KLF9	9935
4318	MAFB	MMP9	9935
9788	MAFB	MTSS1	9935
89797	MAFB	NAV2	9935
51594	MAFB	NBAS	9935
5126	MAFB	PCSK2	9935
90102	MAFB	PHLDB2	9935
639	MAFB	PRDM1	9935
57580	MAFB	PREX1	9935
